time,aoi,measurement,indicatorValue,referenceTime,dataProvider,eoSensor,colorCode,inputData
"2019-04-07T10:30:00.000Z","LatLng(39.139, -122.219)","0.2883771","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-04-15T10:30:00.000Z","LatLng(39.139, -122.219)","0.2722575","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-04-23T10:30:00.000Z","LatLng(39.139, -122.219)","0.2421357","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-05-01T10:30:00.000Z","LatLng(39.139, -122.219)","0.2060335","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-05-09T10:30:00.000Z","LatLng(39.139, -122.219)","0.2005716","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-05-17T10:30:00.000Z","LatLng(39.139, -122.219)","0.151205","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-05-25T10:30:00.000Z","LatLng(39.139, -122.219)","0.1547849","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-06-02T10:30:00.000Z","LatLng(39.139, -122.219)","0.263603673","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-06-10T10:30:00.000Z","LatLng(39.139, -122.219)","0.329668006","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-06-18T10:30:00.000Z","LatLng(39.139, -122.219)","0.462122585","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-06-26T10:30:00.000Z","LatLng(39.139, -122.219)","0.632204527","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-07-04T10:30:00.000Z","LatLng(39.139, -122.219)","0.725772623","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-07-12T10:30:00.000Z","LatLng(39.139, -122.219)","0.791438276","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-07-20T10:30:00.000Z","LatLng(39.139, -122.219)","0.820431418","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-07-28T10:30:00.000Z","LatLng(39.139, -122.219)","0.844738285","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-08-05T10:30:00.000Z","LatLng(39.139, -122.219)","0.856618419","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-08-13T10:30:00.000Z","LatLng(39.139, -122.219)","0.847308674","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-08-21T10:30:00.000Z","LatLng(39.139, -122.219)","0.831754433","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-08-29T10:30:00.000Z","LatLng(39.139, -122.219)","0.813126755","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-09-06T10:30:00.000Z","LatLng(39.139, -122.219)","0.790733361","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-09-14T10:30:00.000Z","LatLng(39.139, -122.219)","0.766508583","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-09-22T10:30:00.000Z","LatLng(39.139, -122.219)","0.729010595","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-09-30T10:30:00.000Z","LatLng(39.139, -122.219)","0.676447084","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-10-08T10:30:00.000Z","LatLng(39.139, -122.219)","0.588131303","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-10-16T10:30:00.000Z","LatLng(39.139, -122.219)","0.434262277","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2019-10-24T10:30:00.000Z","LatLng(39.139, -122.219)","0.276643325","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-03-05T10:30:00.000Z","LatLng(39.139, -122.219)","0.2567827","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-03-13T10:30:00.000Z","LatLng(39.139, -122.219)","0.2543842","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-03-21T10:30:00.000Z","LatLng(39.139, -122.219)","0.2346786","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-03-29T10:30:00.000Z","LatLng(39.139, -122.219)","0.2252829","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-04-06T10:30:00.000Z","LatLng(39.139, -122.219)","0.2221822","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-04-14T10:30:00.000Z","LatLng(39.139, -122.219)","0.214672","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-04-22T10:30:00.000Z","LatLng(39.139, -122.219)","0.20224","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-04-30T10:30:00.000Z","LatLng(39.139, -122.219)","0.1464592","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-05-08T10:30:00.000Z","LatLng(39.139, -122.219)","0.1439187","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-05-16T10:30:00.000Z","LatLng(39.139, -122.219)","0.1509493","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-05-24T10:30:00.000Z","LatLng(39.139, -122.219)","0.2310997","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-06-01T10:30:00.000Z","LatLng(39.139, -122.219)","0.353535412","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-06-09T10:30:00.000Z","LatLng(39.139, -122.219)","0.491971365","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-06-17T10:30:00.000Z","LatLng(39.139, -122.219)","0.653279056","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-06-25T10:30:00.000Z","LatLng(39.139, -122.219)","0.742585686","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-07-03T10:30:00.000Z","LatLng(39.139, -122.219)","0.862015767","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-07-11T10:30:00.000Z","LatLng(39.139, -122.219)","0.876598109","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-07-19T10:30:00.000Z","LatLng(39.139, -122.219)","0.885194291","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-07-27T10:30:00.000Z","LatLng(39.139, -122.219)","0.888459582","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-08-04T10:30:00.000Z","LatLng(39.139, -122.219)","0.8798041","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-08-12T10:30:00.000Z","LatLng(39.139, -122.219)","0.861236048","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-08-20T10:30:00.000Z","LatLng(39.139, -122.219)","0.845953713","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-08-28T10:30:00.000Z","LatLng(39.139, -122.219)","0.82609246","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-09-05T10:30:00.000Z","LatLng(39.139, -122.219)","0.780635197","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-09-13T10:30:00.000Z","LatLng(39.139, -122.219)","0.699288823","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-09-21T10:30:00.000Z","LatLng(39.139, -122.219)","0.662792744","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-09-29T10:30:00.000Z","LatLng(39.139, -122.219)","0.458272288","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-10-07T10:30:00.000Z","LatLng(39.139, -122.219)","0.413365689","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-10-15T10:30:00.000Z","LatLng(39.139, -122.219)","0.270966718","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
"2020-10-23T10:30:00.000Z","LatLng(39.139, -122.219)","0.212619037","Normal","Invalid DateTime","JAXA","GCOM-C SGLI","Blue","SGLI L2 Reflectance 8-day composited"
